ProductId,ProductName,ProductPrice,ProductStock,ProductDescription,ProductCreatedDate,ProductIsActive,CategoryId
12433,Büyük saksı şık,1834.77,282,Büyük saksı ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-15,1,8
12434,Saç serumu retro,119.45,351,Saç serumu ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-04,1,9
12435,Çerçeve seti dayanıklı,2221.36,399,Çerçeve seti ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-25,1,6
12436,Kamp çadırı aromatik,227.67,245,Kamp çadırı ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-02-14,1,13
12437,Araç tutucu şık,43.85,672,Araç tutucu ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-09,1,9
12438,Salep ahşap,829.33,850,Salep ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-30,1,6
12439,Siyah çay şık,430.38,418,Siyah çay ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-23,1,7
12440,Trekking çanta klasik,1386.29,204,Trekking çanta ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-16,1,13
12441,Doğal gübre premium,55.33,952,Doğal gübre ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-02-04,1,13
12442,Akıllı telefon premium,193.6,374,Akıllı telefon ürünü İçecekler kategorisinde yer alır.,2026-01-25,1,2
12443,Oyuncak top aromatik,2494.95,648,Oyuncak top ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-02-01,1,13
12444,Büyük saksı ahşap,838.87,688,Büyük saksı ürünü Moda & Giyim kategorisinde yer alır.,2026-02-08,1,4
12445,Boya seti ergonomik,672.58,875,Boya seti ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-02,1,6
12446,Kamp çadırı çelik,42.24,311,Kamp çadırı ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-02-18,1,10
12447,Salep şık,4278.71,31,Salep ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-05,1,3
12448,4k monitör doğal,2059.68,739,4k monitör ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-13,1,12
12449,Bisiklet kaskı aromatik,170.9,776,Bisiklet kaskı ürünü Moda & Giyim kategorisinde yer alır.,2026-02-19,1,4
12450,Boya seti doğal,1193.49,500,Boya seti ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-01-16,1,5
12451,Araç kokusu organik,1082.63,667,Araç kokusu ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-30,1,3
12452,Yoga matı modern,20.68,467,Yoga matı ürünü İçecekler kategorisinde yer alır.,2026-02-17,1,2
12453,Modern halı minimal,2224.83,574,Modern halı ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-07,1,6
12454,4k monitör retro,1279.21,719,4k monitör ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-11,1,6
12455,Duvar saati minimal,44.54,413,Duvar saati ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-02,1,11
12456,Bluetooth kulaklık retro,1329.7,241,Bluetooth kulaklık ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-10,1,12
12457,Doğal gübre aromatik,1128.52,44,Doğal gübre ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-02,1,8
12458,Puzzle retro,1189.24,108,Puzzle ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-10,1,7
12459,Budama makası retro,55.8,674,Budama makası ürünü Gıda & Gurme kategorisinde yer alır.,2026-02-02,1,1
12460,Mekanik klavye doğal,673.79,836,Mekanik klavye ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-10,1,8
12461,Far ampulü pratik,69.29,691,Far ampulü ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-28,1,9
12462,Büyük saksı dayanıklı,106.17,196,Büyük saksı ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-05,1,11
12463,Köy peyniri pratik,1440.99,885,Köy peyniri ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-20,1,7
12464,Far ampulü pratik,270.21,106,Far ampulü ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-04,1,13
12465,Bluetooth kulaklık minimal,1176.68,328,Bluetooth kulaklık ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-02-06,1,14
12466,Masa lambası organik,2358.52,476,Masa lambası ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-02-05,1,5
12467,Ofis organizer klasik,763.57,533,Ofis organizer ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-04,1,12
12468,Fotokopi kağıdı klasik,1133.31,284,Fotokopi kağıdı ürünü Aksesuar kategorisinde yer alır.,2026-01-20,1,15
12469,Zeytinyağı aromatik,1559.58,588,Zeytinyağı ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-12,1,13
12470,Bisiklet kaskı klasik,60.0,352,Bisiklet kaskı ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-13,1,11
12471,Antep fıstığı doğal,234.89,480,Antep fıstığı ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-02-01,1,6
12472,Limonata ergonomik,174.49,504,Limonata ürünü Gıda & Gurme kategorisinde yer alır.,2026-01-07,1,1
12473,Büyük saksı doğal,7426.35,954,Büyük saksı ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-24,1,3
12474,Kauçuk top şık,1816.53,456,Kauçuk top ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-17,1,3
12475,Budama makası retro,189.67,423,Budama makası ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-13,1,11
12476,Dekoratif ayna klasik,1088.37,978,Dekoratif ayna ürünü Moda & Giyim kategorisinde yer alır.,2026-02-16,1,4
12477,Bisiklet kaskı minimal,2151.28,392,Bisiklet kaskı ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-17,1,12
12478,Paspas seti aromatik,6670.95,656,Paspas seti ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-04,1,3
12479,Çerçeve seti doğal,237.6,19,Çerçeve seti ürünü Gıda & Gurme kategorisinde yer alır.,2026-02-12,1,1
12480,Akıllı telefon minimal,75.3,817,Akıllı telefon ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-02-10,1,10
12481,Dolma kalem retro,734.43,395,Dolma kalem ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-02,1,12
12482,Kedi mama kabı çelik,41.79,487,Kedi mama kabı ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-16,1,9
12483,Ajanda premium,518.07,738,Ajanda ürünü Aksesuar kategorisinde yer alır.,2026-01-15,1,15
12484,Mekanik klavye doğal,1116.88,395,Mekanik klavye ürünü Moda & Giyim kategorisinde yer alır.,2026-02-07,1,4
12485,Yeşil çay doğal,119.37,936,Yeşil çay ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-09,1,11
12486,Antep fıstığı katkısız,1265.08,798,Antep fıstığı ürünü Aksesuar kategorisinde yer alır.,2026-01-29,1,15
12487,Kablosuz mouse katkısız,285.59,724,Kablosuz mouse ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-07,1,7
12488,Zeytinyağı ergonomik,977.97,165,Zeytinyağı ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-12,1,12
12489,Tarhana çelik,434.47,458,Tarhana ürünü Aksesuar kategorisinde yer alır.,2026-02-18,1,15
12490,Tarhana şık,110.47,122,Tarhana ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-02-14,1,10
12491,Masa seti dayanıklı,1122.43,996,Masa seti ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-31,1,6
12492,Araç tutucu organik,1198.26,523,Araç tutucu ürünü Moda & Giyim kategorisinde yer alır.,2026-01-03,1,4
12493,Tarhana organik,546.72,512,Tarhana ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-02-20,1,6
12494,Çerçeve seti organik,195.84,895,Çerçeve seti ürünü Aksesuar kategorisinde yer alır.,2026-02-15,1,15
12495,Saç serumu şık,2202.57,871,Saç serumu ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-01,1,8
12496,Araç tutucu dayanıklı,215.14,298,Araç tutucu ürünü İçecekler kategorisinde yer alır.,2026-01-11,1,2
12497,Salep aromatik,1979.73,166,Salep ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-07,1,6
12498,Ofis organizer retro,1347.45,294,Ofis organizer ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-02-10,1,6
12499,Masa seti çelik,633.45,472,Masa seti ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-20,1,7
12500,Puzzle aromatik,1445.35,927,Puzzle ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-27,1,13
12501,Nemlendirici krem minimal,929.15,813,Nemlendirici krem ürünü Aksesuar kategorisinde yer alır.,2026-02-15,1,15
12502,El aleti premium,1246.47,389,El aleti ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-01-31,1,5
12503,Odunsu parfüm pratik,756.99,584,Odunsu parfüm ürünü Moda & Giyim kategorisinde yer alır.,2026-01-08,1,4
12504,Fotokopi kağıdı klasik,2559.66,260,Fotokopi kağıdı ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-30,1,3
12505,Kedi kumu modern,127.01,233,Kedi kumu ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-02-08,1,10
12506,Odunsu parfüm modern,134.18,798,Odunsu parfüm ürünü Aksesuar kategorisinde yer alır.,2026-02-17,1,15
12507,Cilt temizleme suyu minimal,166.09,486,Cilt temizleme suyu ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-05,1,11
12508,Araç tutucu dayanıklı,330.69,578,Araç tutucu ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-02-19,1,6
12509,Model uçak ahşap,485.06,221,Model uçak ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-29,1,13
12510,Akıllı telefon çelik,188.01,334,Akıllı telefon ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-04,1,9
12511,Bahçe hortumu çelik,36.08,757,Bahçe hortumu ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-29,1,11
12512,Doğal gübre minimal,203.64,830,Doğal gübre ürünü İçecekler kategorisinde yer alır.,2026-01-03,1,2
12513,Boya seti katkısız,788.01,694,Boya seti ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-02-17,1,13
12514,Yeşil çay ergonomik,321.0,271,Yeşil çay ürünü Moda & Giyim kategorisinde yer alır.,2026-01-03,1,4
12515,4k monitör katkısız,71.99,901,4k monitör ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-21,1,11
12516,Akü şarj cihazı pratik,201.8,600,Akü şarj cihazı ürünü Aksesuar kategorisinde yer alır.,2026-01-31,1,15
12517,Far ampulü modern,106.13,802,Far ampulü ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-08,1,6
12518,Puzzle şık,202.32,372,Puzzle ürünü Gıda & Gurme kategorisinde yer alır.,2026-01-14,1,1
12519,Kedi kumu ahşap,466.26,722,Kedi kumu ürünü Moda & Giyim kategorisinde yer alır.,2026-01-15,1,4
12520,Çerçeve seti çelik,793.76,665,Çerçeve seti ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-23,1,12
12521,Cilt temizleme suyu aromatik,201.77,60,Cilt temizleme suyu ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-07,1,8
12522,4k monitör minimal,2202.43,67,4k monitör ürünü Aksesuar kategorisinde yer alır.,2026-01-26,1,15
12523,Fotokopi kağıdı çelik,32.65,572,Fotokopi kağıdı ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-01-16,1,10
12524,Budama makası retro,47.05,634,Budama makası ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-02-12,1,10
12525,Satranç takımı aromatik,1396.8,110,Satranç takımı ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-07,1,8
12526,Dolma kalem şık,1756.71,696,Dolma kalem ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-20,1,3
12527,Dolma kalem ergonomik,332.95,178,Dolma kalem ürünü Moda & Giyim kategorisinde yer alır.,2026-01-10,1,4
12528,Kauçuk top katkısız,1704.5,396,Kauçuk top ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-02-15,1,13
12529,Termos ahşap,352.01,962,Termos ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-21,1,7
12530,Budama makası ergonomik,85.63,388,Budama makası ürünü İçecekler kategorisinde yer alır.,2026-01-28,1,2
12531,Tüy fırçası retro,477.14,151,Tüy fırçası ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-19,1,8
12532,Model uçak aromatik,663.48,645,Model uçak ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-19,1,3
12533,Kedi kumu şık,123.16,612,Kedi kumu ürünü Gıda & Gurme kategorisinde yer alır.,2026-02-17,1,1
12534,Puzzle ergonomik,1300.26,574,Puzzle ürünü Moda & Giyim kategorisinde yer alır.,2026-02-17,1,4
12535,Paspas seti ahşap,53.97,624,Paspas seti ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-01-31,1,10
12536,Yeşil çay organik,941.13,718,Yeşil çay ürünü Moda & Giyim kategorisinde yer alır.,2026-02-05,1,4
12537,Far ampulü aromatik,207.11,869,Far ampulü ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-01-13,1,10
12538,Odunsu parfüm pratik,312.8,176,Odunsu parfüm ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-01,1,12
12539,Saç serumu retro,886.09,952,Saç serumu ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-12,1,7
12540,Salep ergonomik,2132.55,272,Salep ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-26,1,3
12541,Keratin şampuan premium,29.33,159,Keratin şampuan ürünü İçecekler kategorisinde yer alır.,2026-01-30,1,2
12542,Masa seti ahşap,192.06,511,Masa seti ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-16,1,11
12543,Kablosuz mouse minimal,2026.0,857,Kablosuz mouse ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-16,1,12
12544,Tarhana ahşap,968.38,327,Tarhana ürünü Aksesuar kategorisinde yer alır.,2026-01-26,1,15
12545,Ofis organizer premium,290.29,344,Ofis organizer ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-08,1,7
12546,Doğal gübre ergonomik,1150.72,741,Doğal gübre ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-22,1,7
12547,Kablosuz mouse ergonomik,232.94,692,Kablosuz mouse ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-02-10,1,9
12548,Bluetooth kulaklık ahşap,1858.73,100,Bluetooth kulaklık ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-31,1,13
12549,Kedi mama kabı klasik,5861.41,853,Kedi mama kabı ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-03,1,3
12550,Kablosuz mouse pratik,170.3,145,Kablosuz mouse ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-01-13,1,10
12551,El aleti çelik,205.58,130,El aleti ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-09,1,9
12552,Köpek tasması minimal,1792.16,596,Köpek tasması ürünü Moda & Giyim kategorisinde yer alır.,2026-02-17,1,4
12553,Limonata katkısız,32.8,20,Limonata ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-01-29,1,10
12554,Satranç takımı dayanıklı,113.73,189,Satranç takımı ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-05,1,11
12555,Ajanda çelik,575.88,822,Ajanda ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-12,1,7
12556,Modern halı minimal,311.91,202,Modern halı ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-01-21,1,5
12557,Termos çelik,2040.97,511,Termos ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-02-15,1,13
12558,Bahçe hortumu dayanıklı,950.12,326,Bahçe hortumu ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-09,1,7
12559,Yeşil çay katkısız,267.05,857,Yeşil çay ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-11,1,11
12560,Boya seti modern,1320.33,130,Boya seti ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-05,1,7
12561,Antep fıstığı katkısız,1388.42,534,Antep fıstığı ürünü Moda & Giyim kategorisinde yer alır.,2026-01-27,1,4
12562,Yoga matı modern,2212.89,11,Yoga matı ürünü Aksesuar kategorisinde yer alır.,2026-01-15,1,15
12563,Puzzle katkısız,340.59,593,Puzzle ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-04,1,6
12564,Dekoratif ayna aromatik,1231.65,24,Dekoratif ayna ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-03,1,13
12565,Kamp çadırı şık,977.62,207,Kamp çadırı ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-11,1,8
12566,Dekoratif ayna pratik,115.95,625,Dekoratif ayna ürünü İçecekler kategorisinde yer alır.,2026-01-05,1,2
12567,Filtre kahve aromatik,49.97,400,Filtre kahve ürünü İçecekler kategorisinde yer alır.,2026-02-14,1,2
12568,Puzzle retro,186.28,880,Puzzle ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-02-16,1,9
12569,Satranç takımı aromatik,83.87,811,Satranç takımı ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-14,1,11
12570,Kamp çadırı dayanıklı,1440.79,513,Kamp çadırı ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-12,1,13
12571,Termos modern,112.17,779,Termos ürünü İçecekler kategorisinde yer alır.,2026-01-27,1,2
12572,Doğal gübre aromatik,146.68,186,Doğal gübre ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-13,1,11
12573,Dekoratif ayna katkısız,519.54,792,Dekoratif ayna ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-09,1,8
12574,Tarhana ahşap,59.71,809,Tarhana ürünü Gıda & Gurme kategorisinde yer alır.,2026-02-20,1,1
12575,Masa lambası dayanıklı,806.2,920,Masa lambası ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-16,1,7
12576,Trekking çanta doğal,801.31,366,Trekking çanta ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-25,1,7
12577,Model uçak aromatik,23.05,471,Model uçak ürünü İçecekler kategorisinde yer alır.,2026-01-27,1,2
12578,Odunsu parfüm organik,405.2,427,Odunsu parfüm ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-02-09,1,5
12579,Filtre kahve doğal,187.42,824,Filtre kahve ürünü İçecekler kategorisinde yer alır.,2026-02-08,1,2
12580,Salep pratik,91.79,830,Salep ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-02,1,12
12581,Kauçuk top katkısız,155.84,710,Kauçuk top ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-17,1,9
12582,Kedi mama kabı ergonomik,72.59,140,Kedi mama kabı ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-10,1,11
12583,Oyuncak top retro,198.88,404,Oyuncak top ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-05,1,7
12584,Fotokopi kağıdı ahşap,129.79,102,Fotokopi kağıdı ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-01-03,1,10
12585,Oyuncak top doğal,150.98,560,Oyuncak top ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-01-19,1,14
12586,Termos modern,1683.74,165,Termos ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-11,1,7
12587,Nemlendirici krem çelik,102.28,519,Nemlendirici krem ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-24,1,8
12588,Araç kokusu şık,42.49,310,Araç kokusu ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-09,1,11
12589,Dekoratif ayna katkısız,48.28,673,Dekoratif ayna ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-19,1,9
12590,Masa seti doğal,2973.78,448,Masa seti ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-18,1,3
12591,Tüy fırçası doğal,687.45,337,Tüy fırçası ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-10,1,12
12592,Trekking çanta ahşap,34.07,423,Trekking çanta ürünü Gıda & Gurme kategorisinde yer alır.,2026-01-17,1,1
12593,Ajanda minimal,272.81,924,Ajanda ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-01-13,1,14
12594,Nemlendirici krem çelik,297.6,516,Nemlendirici krem ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-01-09,1,5
12595,Akü şarj cihazı katkısız,1156.65,521,Akü şarj cihazı ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-13,1,8
12596,Ajanda modern,45.78,675,Ajanda ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-01-20,1,10
12597,Termos pratik,1060.71,463,Termos ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-21,1,3
12598,Modern halı organik,2209.0,244,Modern halı ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-18,1,7
12599,Duvar saati premium,3022.29,179,Duvar saati ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-08,1,3
12600,Köy peyniri minimal,77.42,178,Köy peyniri ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-02-11,1,10
12601,Kauçuk top retro,967.62,572,Kauçuk top ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-18,1,12
12602,Masa seti ergonomik,155.93,458,Masa seti ürünü İçecekler kategorisinde yer alır.,2026-01-27,1,2
12603,Odunsu parfüm ergonomik,889.87,756,Odunsu parfüm ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-19,1,3
12604,4k monitör aromatik,222.02,842,4k monitör ürünü İçecekler kategorisinde yer alır.,2026-01-11,1,2
12605,Akü şarj cihazı minimal,88.99,234,Akü şarj cihazı ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-02-10,1,9
12606,Budama makası şık,7867.98,447,Budama makası ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-15,1,3
12607,Siyah çay katkısız,80.43,759,Siyah çay ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-02-06,1,9
12608,Akıllı telefon klasik,84.98,938,Akıllı telefon ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-19,1,9
12609,Kedi mama kabı organik,238.73,804,Kedi mama kabı ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-27,1,13
12610,Antep fıstığı pratik,219.86,388,Antep fıstığı ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-18,1,12
12611,Boya seti organik,637.96,237,Boya seti ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-02-09,1,5
12612,Araç kokusu ahşap,125.47,534,Araç kokusu ürünü İçecekler kategorisinde yer alır.,2026-01-07,1,2
12613,Araç kokusu dayanıklı,181.77,219,Araç kokusu ürünü Gıda & Gurme kategorisinde yer alır.,2026-01-29,1,1
12614,Dekoratif ayna aromatik,104.59,623,Dekoratif ayna ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-01-31,1,10
12615,Filtre kahve modern,1797.62,218,Filtre kahve ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-01-20,1,14
12616,Kablosuz mouse şık,144.85,272,Kablosuz mouse ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-02-14,1,10
12617,Akü şarj cihazı doğal,78.0,295,Akü şarj cihazı ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-20,1,7
12618,Masa seti ahşap,1273.48,501,Masa seti ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-11,1,7
12619,Kablosuz mouse katkısız,1133.34,143,Kablosuz mouse ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-07,1,7
12620,El aleti klasik,1635.53,89,El aleti ürünü Aksesuar kategorisinde yer alır.,2026-01-17,1,15
12621,Tarhana şık,236.18,575,Tarhana ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-15,1,12
12622,Far ampulü organik,1648.4,753,Far ampulü ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-02-05,1,6
12623,Kamp çadırı pratik,572.14,430,Kamp çadırı ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-02-17,1,5
12624,Nemlendirici krem aromatik,102.7,903,Nemlendirici krem ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-11,1,9
12625,Bahçe hortumu minimal,6772.25,456,Bahçe hortumu ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-21,1,3
12626,Bahçe hortumu dayanıklı,1226.71,71,Bahçe hortumu ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-30,1,7
12627,Saç serumu modern,66.92,76,Saç serumu ürünü Aksesuar kategorisinde yer alır.,2026-02-04,1,15
12628,Satranç takımı ahşap,28.24,824,Satranç takımı ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-19,1,9
12629,Boya seti doğal,103.81,113,Boya seti ürünü Gıda & Gurme kategorisinde yer alır.,2026-01-27,1,1
12630,Filtre kahve katkısız,327.34,639,Filtre kahve ürünü Aksesuar kategorisinde yer alır.,2026-01-20,1,15
12631,Duvar saati katkısız,224.82,828,Duvar saati ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-01,1,6
12632,Bisiklet kaskı ergonomik,201.42,923,Bisiklet kaskı ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-09,1,9
12633,Kamp çadırı organik,170.1,152,Kamp çadırı ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-05,1,11
12634,Model uçak organik,2262.09,694,Model uçak ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-29,1,3
12635,Akü şarj cihazı retro,136.89,630,Akü şarj cihazı ürünü İçecekler kategorisinde yer alır.,2026-01-10,1,2
12636,Akü şarj cihazı premium,313.06,977,Akü şarj cihazı ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-12,1,6
12637,Kamp çadırı organik,1748.57,42,Kamp çadırı ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-23,1,12
12638,Bahçe hortumu şık,330.72,366,Bahçe hortumu ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-01-22,1,5
12639,Tüy fırçası klasik,3850.77,169,Tüy fırçası ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-04,1,3
12640,Boya seti premium,112.87,502,Boya seti ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-10,1,9
12641,Köpek tasması ahşap,438.39,898,Köpek tasması ürünü Moda & Giyim kategorisinde yer alır.,2026-01-05,1,4
