ProductId,ProductName,ProductPrice,ProductStock,ProductDescription,ProductCreatedDate,ProductIsActive,CategoryId
8032,Uv korumalı Tutucu 8032,564.87,115,Tutucu ürünü UV korumalı özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-01-11,1,6
8033,Uv korumalı Tasma 8033,608.26,11,Tasma ürünü UV korumalı özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-02-14,1,6
8034,Ahşap Maske 8034,1580.32,416,Maske ürünü ahşap özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-03,1,3
8035,Uv korumalı Ceket 8035,5312.52,529,Ceket ürünü UV korumalı özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-14,1,3
8036,Uv korumalı Puzzle 8036,231.35,205,Puzzle ürünü UV korumalı özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-02-12,1,11
8037,Darbeye dayanıklı Şampuan 8037,6431.02,908,Şampuan ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-04,1,3
8038,Ahşap Termos 8038,236.2,650,Termos ürünü ahşap özelliklere sahiptir ve kategori: Aksesuar,2026-01-03,1,15
8039,Retro Serum 8039,972.95,779,Serum ürünü retro özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-02-02,1,9
8040,Darbeye dayanıklı Monitör 8040,325.42,617,Monitör ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-17,1,11
8041,Ahşap Mouse 8041,464.65,662,Mouse ürünü ahşap özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-30,1,9
8042,Ortopedik Pantolon 8042,2596.11,782,Pantolon ürünü ortopedik özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-02-03,1,14
8043,Minimal Limonata 8043,348.53,403,Limonata ürünü minimal özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-02-18,1,11
8044,Organik Limonata 8044,636.71,297,Limonata ürünü organik özelliklere sahiptir ve kategori: Moda & Giyim,2026-02-06,1,4
8045,Koleksiyon Kask 8045,1059.84,541,Kask ürünü koleksiyon özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-02-20,1,5
8046,Minimal Tutucu 8046,785.5,668,Tutucu ürünü minimal özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-18,1,9
8047,Katkısız Model uçak 8047,1298.73,522,Model uçak ürünü katkısız özelliklere sahiptir ve kategori: Spor & Outdoor,2026-02-08,1,8
8048,Darbeye dayanıklı Kurabiye kalıbı 8048,92.71,273,Kurabiye kalıbı ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-13,1,1
8049,Premium Ayna 8049,2165.35,334,Ayna ürünü premium özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-02-18,1,13
8050,Doğal Tarhana 8050,127.68,605,Tarhana ürünü doğal özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-01-16,1,10
8051,Ortopedik Limonata 8051,251.35,178,Limonata ürünü ortopedik özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-30,1,11
8052,Ahşap Maske 8052,93.55,667,Maske ürünü ahşap özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-17,1,1
8053,Ortopedik Şampuan 8053,2083.84,101,Şampuan ürünü ortopedik özelliklere sahiptir ve kategori: Moda & Giyim,2026-02-09,1,4
8054,Retro Gübre 8054,962.75,952,Gübre ürünü retro özelliklere sahiptir ve kategori: Moda & Giyim,2026-02-04,1,4
8055,Ergonomik Satranç 8055,2619.73,152,Satranç ürünü ergonomik özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-31,1,3
8056,Ortopedik Limonata 8056,155.33,244,Limonata ürünü ortopedik özelliklere sahiptir ve kategori: Gıda & Gurme,2026-01-26,1,1
8057,Çelik Ayna 8057,320.48,247,Ayna ürünü çelik özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-01-06,1,6
8058,Aromatik Çadır 8058,2432.58,104,Çadır ürünü aromatik özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-13,1,3
8059,Ergonomik Fıstık 8059,57.86,935,Fıstık ürünü ergonomik özelliklere sahiptir ve kategori: İçecekler,2026-01-03,1,2
8060,Doğal Tasma 8060,1096.89,860,Tasma ürünü doğal özelliklere sahiptir ve kategori: Aksesuar,2026-02-12,1,15
8061,Darbeye dayanıklı Maske 8061,608.39,391,Maske ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-13,1,9
8062,Uv korumalı Limonata 8062,59.3,849,Limonata ürünü UV korumalı özelliklere sahiptir ve kategori: İçecekler,2026-01-10,1,2
8063,Uv korumalı Ajanda 8063,242.6,608,Ajanda ürünü UV korumalı özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-31,1,11
8064,Organik Saksı 8064,126.46,221,Saksı ürünü organik özelliklere sahiptir ve kategori: İçecekler,2026-01-05,1,2
8065,Aromatik Organizer 8065,4099.3,376,Organizer ürünü aromatik özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-02-16,1,5
8066,Premium Satranç 8066,700.7,203,Satranç ürünü premium özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-29,1,9
8067,Ahşap Saat 8067,154.09,796,Saat ürünü ahşap özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-01-09,1,10
8068,Ortopedik Limonata 8068,1087.94,487,Limonata ürünü ortopedik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-03,1,12
8069,Uv korumalı Mama kabı 8069,2249.64,807,Mama kabı ürünü UV korumalı özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-02-13,1,14
8070,Premium Salep 8070,706.25,177,Salep ürünü premium özelliklere sahiptir ve kategori: Spor & Outdoor,2026-02-09,1,8
8071,Doğal Tutucu 8071,480.41,291,Tutucu ürünü doğal özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-08,1,11
8072,Aromatik Çay 8072,587.71,29,Çay ürünü aromatik özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-02-03,1,6
8073,Darbeye dayanıklı Mouse 8073,831.75,139,Mouse ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-02-10,1,14
8074,Çelik Monitör 8074,2863.73,564,Monitör ürünü çelik özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-02-14,1,13
8075,Retro Mama kabı 8075,2665.58,917,Mama kabı ürünü retro özelliklere sahiptir ve kategori: Spor & Outdoor,2026-02-05,1,8
8076,Premium Kağıt 8076,125.35,433,Kağıt ürünü premium özelliklere sahiptir ve kategori: Gıda & Gurme,2026-01-14,1,1
8077,Retro Kahve 8077,3569.17,140,Kahve ürünü retro özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-08,1,8
8078,Darbeye dayanıklı Maske 8078,1097.95,794,Maske ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Aksesuar,2026-01-13,1,15
8079,Uv korumalı Mama kabı 8079,2949.27,40,Mama kabı ürünü UV korumalı özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-02-07,1,7
8080,Katkısız Elbise 8080,1598.78,273,Elbise ürünü katkısız özelliklere sahiptir ve kategori: Aksesuar,2026-02-01,1,15
8081,Retro Demlik 8081,34.26,639,Demlik ürünü retro özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-11,1,1
8082,Ortopedik Mouse 8082,592.92,247,Mouse ürünü ortopedik özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-01-06,1,6
8083,Ortopedik Termometre 8083,1860.65,113,Termometre ürünü ortopedik özelliklere sahiptir ve kategori: Aksesuar,2026-02-06,1,15
8084,Uv korumalı Fıstık 8084,503.67,463,Fıstık ürünü UV korumalı özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-28,1,11
8085,Ergonomik Mouse 8085,955.79,915,Mouse ürünü ergonomik özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-02-14,1,6
8086,Premium Satranç 8086,104.12,776,Satranç ürünü premium özelliklere sahiptir ve kategori: İçecekler,2026-02-07,1,2
8087,Premium Puzzle 8087,928.87,794,Puzzle ürünü premium özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-02-05,1,13
8088,Ortopedik Model uçak 8088,802.49,95,Model uçak ürünü ortopedik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-02-01,1,12
8089,Retro Serum 8089,2030.91,209,Serum ürünü retro özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-02-10,1,14
8090,Uv korumalı Termometre 8090,743.29,774,Termometre ürünü UV korumalı özelliklere sahiptir ve kategori: Aksesuar,2026-01-28,1,15
8091,Minimal Kask 8091,57.66,29,Kask ürünü minimal özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-01-13,1,10
8092,Ahşap Tutucu 8092,948.96,978,Tutucu ürünü ahşap özelliklere sahiptir ve kategori: Aksesuar,2026-01-29,1,15
8093,Uv korumalı Organizer 8093,1100.14,286,Organizer ürünü UV korumalı özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-01-10,1,13
8094,Katkısız Kağıt 8094,4773.82,596,Kağıt ürünü katkısız özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-10,1,3
8095,Aromatik Zeytinyağı 8095,366.58,108,Zeytinyağı ürünü aromatik özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-02-03,1,11
8096,Katkısız Dizlik 8096,469.78,102,Dizlik ürünü katkısız özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-02-05,1,6
8097,Ahşap Dizlik 8097,84.01,561,Dizlik ürünü ahşap özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-13,1,1
8098,Koleksiyon Kahve 8098,1412.86,423,Kahve ürünü koleksiyon özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-04,1,14
8099,Darbeye dayanıklı Mama kabı 8099,1003.69,669,Mama kabı ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-01,1,4
8100,Katkısız Klavye 8100,533.9,699,Klavye ürünü katkısız özelliklere sahiptir ve kategori: Aksesuar,2026-02-20,1,15
8101,Aromatik Tasma 8101,74.44,136,Tasma ürünü aromatik özelliklere sahiptir ve kategori: Gıda & Gurme,2026-01-18,1,1
8102,Premium Peynir 8102,3787.29,435,Peynir ürünü premium özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-11,1,8
8103,Retro Pantolon 8103,1894.71,374,Pantolon ürünü retro özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-26,1,4
8104,Organik Kurabiye kalıbı 8104,113.83,403,Kurabiye kalıbı ürünü organik özelliklere sahiptir ve kategori: İçecekler,2026-02-07,1,2
8105,Retro Oyuncak top 8105,1297.53,275,Oyuncak top ürünü retro özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-19,1,14
8106,Katkısız Tutucu 8106,6269.95,266,Tutucu ürünü katkısız özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-26,1,3
8107,Ergonomik Kağıt 8107,3120.31,82,Kağıt ürünü ergonomik özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-03,1,14
8108,Ergonomik Fıstık 8108,1011.19,419,Fıstık ürünü ergonomik özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-14,1,4
8109,Aromatik Ajanda 8109,762.16,699,Ajanda ürünü aromatik özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-31,1,3
8110,Minimal Bileklik 8110,1708.45,136,Bileklik ürünü minimal özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-31,1,5
8111,Çelik Maske 8111,2210.37,59,Maske ürünü çelik özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-14,1,4
8112,Doğal Çay 8112,60.82,634,Çay ürünü doğal özelliklere sahiptir ve kategori: İçecekler,2026-01-08,1,2
8113,Ahşap Kahve 8113,2081.31,450,Kahve ürünü ahşap özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-03,1,14
8114,Organik Maske 8114,574.75,795,Maske ürünü organik özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-23,1,9
8115,Retro Serum 8115,1337.71,884,Serum ürünü retro özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-15,1,14
8116,Koleksiyon Çay 8116,1076.48,357,Çay ürünü koleksiyon özelliklere sahiptir ve kategori: Aksesuar,2026-02-14,1,15
8117,Çelik Ceket 8117,2639.41,771,Ceket ürünü çelik özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-02-18,1,13
8118,Çelik Limonata 8118,2343.93,94,Limonata ürünü çelik özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-02,1,14
8119,Ahşap Ayna 8119,1585.71,491,Ayna ürünü ahşap özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-18,1,3
8120,Koleksiyon Monitör 8120,284.29,683,Monitör ürünü koleksiyon özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-13,1,12
8121,Premium Satranç 8121,1255.54,18,Satranç ürünü premium özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-02-01,1,5
8122,Koleksiyon Mouse 8122,776.36,364,Mouse ürünü koleksiyon özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-01-23,1,13
8123,Premium Oyuncak top 8123,772.62,26,Oyuncak top ürünü premium özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-26,1,9
8124,Katkısız Termometre 8124,1535.1,344,Termometre ürünü katkısız özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-02-13,1,12
8125,Aromatik Pantolon 8125,376.9,548,Pantolon ürünü aromatik özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-02-14,1,6
8126,Premium Salep 8126,138.58,617,Salep ürünü premium özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-02-04,1,10
8127,Koleksiyon Kağıt 8127,958.41,128,Kağıt ürünü koleksiyon özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-02-18,1,13
8128,Çelik Mouse 8128,1194.23,613,Mouse ürünü çelik özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-25,1,8
8129,Ahşap Satranç 8129,452.44,194,Satranç ürünü ahşap özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-16,1,12
8130,Premium Çanta 8130,691.29,286,Çanta ürünü premium özelliklere sahiptir ve kategori: Aksesuar,2026-01-25,1,15
8131,Ahşap Kağıt 8131,48.71,265,Kağıt ürünü ahşap özelliklere sahiptir ve kategori: İçecekler,2026-02-19,1,2
8132,Ergonomik Mama kabı 8132,812.57,173,Mama kabı ürünü ergonomik özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-01-16,1,13
8133,Katkısız Elbise 8133,34.35,824,Elbise ürünü katkısız özelliklere sahiptir ve kategori: İçecekler,2026-01-30,1,2
8134,Organik Çanta 8134,148.09,737,Çanta ürünü organik özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-13,1,1
8135,Uv korumalı Klavye 8135,522.96,249,Klavye ürünü UV korumalı özelliklere sahiptir ve kategori: Aksesuar,2026-01-02,1,15
8136,Katkısız Elbise 8136,1018.3,479,Elbise ürünü katkısız özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-13,1,12
8137,Ergonomik Hortum 8137,1309.21,397,Hortum ürünü ergonomik özelliklere sahiptir ve kategori: Aksesuar,2026-01-05,1,15
8138,Premium Mama kabı 8138,111.16,857,Mama kabı ürünü premium özelliklere sahiptir ve kategori: İçecekler,2026-01-05,1,2
8139,Ahşap Peynir 8139,1078.69,481,Peynir ürünü ahşap özelliklere sahiptir ve kategori: Aksesuar,2026-01-04,1,15
8140,Ahşap Kask 8140,357.54,329,Kask ürünü ahşap özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-02-14,1,12
8141,Koleksiyon Şampuan 8141,827.65,69,Şampuan ürünü koleksiyon özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-02-04,1,6
8142,Premium Gübre 8142,41.51,533,Gübre ürünü premium özelliklere sahiptir ve kategori: İçecekler,2026-01-13,1,2
8143,Çelik Satranç 8143,67.4,955,Satranç ürünü çelik özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-01-18,1,10
8144,Darbeye dayanıklı Hortum 8144,1045.86,688,Hortum ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-20,1,5
8145,Minimal Saksı 8145,351.92,599,Saksı ürünü minimal özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-17,1,12
8146,Katkısız Hortum 8146,1744.06,63,Hortum ürünü katkısız özelliklere sahiptir ve kategori: Aksesuar,2026-02-05,1,15
8147,Ergonomik Bileklik 8147,1434.65,178,Bileklik ürünü ergonomik özelliklere sahiptir ve kategori: Aksesuar,2026-02-04,1,15
8148,Katkısız Kahve 8148,1406.19,822,Kahve ürünü katkısız özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-17,1,14
8149,Doğal Limonata 8149,1044.12,386,Limonata ürünü doğal özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-02-20,1,12
8150,Ortopedik Elbise 8150,2878.71,687,Elbise ürünü ortopedik özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-31,1,8
8151,Organik Kulaklık 8151,1577.54,678,Kulaklık ürünü organik özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-21,1,14
8152,Ortopedik Limonata 8152,412.14,819,Limonata ürünü ortopedik özelliklere sahiptir ve kategori: Aksesuar,2026-02-02,1,15
8153,Ortopedik Mont 8153,2152.49,485,Mont ürünü ortopedik özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-30,1,3
8154,Çelik Kağıt 8154,796.06,638,Kağıt ürünü çelik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-26,1,12
8155,Retro Peynir 8155,4643.74,511,Peynir ürünü retro özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-23,1,3
8156,Ergonomik Parfüm 8156,3034.52,84,Parfüm ürünü ergonomik özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-26,1,8
8157,Doğal Monitör 8157,82.46,273,Monitör ürünü doğal özelliklere sahiptir ve kategori: İçecekler,2026-01-19,1,2
8158,Doğal Kahve 8158,994.07,129,Kahve ürünü doğal özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-02-11,1,5
8159,Ortopedik Zeytinyağı 8159,2319.99,117,Zeytinyağı ürünü ortopedik özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-23,1,14
8160,Darbeye dayanıklı Gözlük 8160,1624.85,320,Gözlük ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-02-16,1,7
8161,Minimal Elbise 8161,707.17,657,Elbise ürünü minimal özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-02-07,1,5
8162,Çelik Kask 8162,587.66,48,Kask ürünü çelik özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-30,1,11
8163,Koleksiyon Mouse 8163,670.35,191,Mouse ürünü koleksiyon özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-12,1,3
8164,Ergonomik Çanta 8164,1284.1,512,Çanta ürünü ergonomik özelliklere sahiptir ve kategori: Moda & Giyim,2026-02-08,1,4
8165,Ergonomik Parfüm 8165,60.12,777,Parfüm ürünü ergonomik özelliklere sahiptir ve kategori: Gıda & Gurme,2026-01-29,1,1
8166,Premium Çadır 8166,139.54,526,Çadır ürünü premium özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-01-15,1,10
8167,Çelik Pantolon 8167,3441.61,727,Pantolon ürünü çelik özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-01-11,1,7
8168,Doğal Tasma 8168,288.31,78,Tasma ürünü doğal özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-02-02,1,11
8169,Aromatik Salep 8169,2465.51,46,Salep ürünü aromatik özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-02,1,4
8170,Organik Hortum 8170,87.11,561,Hortum ürünü organik özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-13,1,1
8171,Doğal Tasma 8171,2283.39,10,Tasma ürünü doğal özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-10,1,3
8172,Çelik Paspas 8172,1057.3,524,Paspas ürünü çelik özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-03,1,3
8173,Organik Çadır 8173,1548.96,618,Çadır ürünü organik özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-02-12,1,14
8174,Ahşap Organizer 8174,3435.41,973,Organizer ürünü ahşap özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-25,1,8
8175,Katkısız Gübre 8175,101.7,491,Gübre ürünü katkısız özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-04,1,9
8176,Organik Kağıt 8176,74.1,729,Kağıt ürünü organik özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-01-24,1,10
8177,Doğal Klavye 8177,1139.72,289,Klavye ürünü doğal özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-03,1,9
8178,Çelik Demlik 8178,2034.48,306,Demlik ürünü çelik özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-01-04,1,7
8179,Doğal Saat 8179,59.11,459,Saat ürünü doğal özelliklere sahiptir ve kategori: İçecekler,2026-02-12,1,2
8180,Retro Termometre 8180,6766.17,453,Termometre ürünü retro özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-20,1,3
8181,Premium Tutucu 8181,1270.01,465,Tutucu ürünü premium özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-05,1,12
8182,Çelik Mama kabı 8182,383.17,818,Mama kabı ürünü çelik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-02,1,12
8183,Katkısız Saat 8183,3546.08,155,Saat ürünü katkısız özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-30,1,14
8184,Uv korumalı Çay 8184,1137.91,81,Çay ürünü UV korumalı özelliklere sahiptir ve kategori: Aksesuar,2026-02-13,1,15
8185,Ortopedik Klavye 8185,3084.09,348,Klavye ürünü ortopedik özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-01-12,1,7
8186,Premium Ayna 8186,1841.05,811,Ayna ürünü premium özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-02-13,1,13
8187,Çelik Maske 8187,624.17,73,Maske ürünü çelik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-02-03,1,12
8188,Uv korumalı Peynir 8188,66.04,816,Peynir ürünü UV korumalı özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-02-13,1,10
8189,Katkısız Kask 8189,721.04,391,Kask ürünü katkısız özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-27,1,12
8190,Uv korumalı Tutucu 8190,162.15,612,Tutucu ürünü UV korumalı özelliklere sahiptir ve kategori: İçecekler,2026-01-09,1,2
8191,Katkısız Puzzle 8191,28.53,582,Puzzle ürünü katkısız özelliklere sahiptir ve kategori: İçecekler,2026-02-06,1,2
8192,Ergonomik Termos 8192,1148.24,921,Termos ürünü ergonomik özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-02-15,1,9
8193,Katkısız Pantolon 8193,38.33,508,Pantolon ürünü katkısız özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-01-23,1,10
8194,Retro Fıstık 8194,1352.5,278,Fıstık ürünü retro özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-02-17,1,9
8195,Uv korumalı Ajanda 8195,2079.83,369,Ajanda ürünü UV korumalı özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-08,1,5
8196,Çelik Gözlük 8196,123.47,935,Gözlük ürünü çelik özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-01-06,1,10
8197,Minimal Saksı 8197,81.1,22,Saksı ürünü minimal özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-13,1,1
8198,Katkısız Şal 8198,84.71,651,Şal ürünü katkısız özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-02-05,1,11
8199,Uv korumalı Peynir 8199,923.87,766,Peynir ürünü UV korumalı özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-22,1,8
8200,Ergonomik Termometre 8200,907.37,949,Termometre ürünü ergonomik özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-27,1,14
8201,Koleksiyon Elbise 8201,814.32,974,Elbise ürünü koleksiyon özelliklere sahiptir ve kategori: Aksesuar,2026-01-14,1,15
8202,Ergonomik Monitör 8202,848.86,681,Monitör ürünü ergonomik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-28,1,12
8203,Premium Pantolon 8203,216.14,796,Pantolon ürünü premium özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-14,1,9
8204,Katkısız Fıstık 8204,7047.53,535,Fıstık ürünü katkısız özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-20,1,3
8205,Uv korumalı Hortum 8205,110.52,340,Hortum ürünü UV korumalı özelliklere sahiptir ve kategori: İçecekler,2026-01-11,1,2
8206,Retro Monitör 8206,830.99,503,Monitör ürünü retro özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-02-03,1,9
8207,Ahşap Monitör 8207,2843.57,917,Monitör ürünü ahşap özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-07,1,3
8208,Doğal Fıstık 8208,80.57,327,Fıstık ürünü doğal özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-03,1,1
8209,Minimal Monitör 8209,1792.42,815,Monitör ürünü minimal özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-02-03,1,13
8210,Katkısız Çay 8210,581.13,536,Çay ürünü katkısız özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-04,1,4
8211,Doğal Fıstık 8211,526.19,270,Fıstık ürünü doğal özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-02-06,1,11
8212,Darbeye dayanıklı Klavye 8212,1914.28,986,Klavye ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-23,1,4
8213,Katkısız Mont 8213,5352.41,287,Mont ürünü katkısız özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-08,1,8
8214,Ahşap Maske 8214,1908.32,93,Maske ürünü ahşap özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-01-23,1,7
8215,Ortopedik Termometre 8215,1277.42,988,Termometre ürünü ortopedik özelliklere sahiptir ve kategori: Spor & Outdoor,2026-02-08,1,8
8216,Çelik Şampuan 8216,1800.11,339,Şampuan ürünü çelik özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-23,1,4
8217,Uv korumalı Mont 8217,109.34,464,Mont ürünü UV korumalı özelliklere sahiptir ve kategori: İçecekler,2026-02-09,1,2
